file	duration	year	candidate	round	date1	time1	date2	time2	date3	time3	source	notes	content
"Brazil_1989_Lula_05"	305	1989	"Lula"	1	"9/19/1989"	"n"	"9/20/1989"	"d"	""	""	"FPA"	""	"report on Lula rally; generic statements by Frente Brasil Popular party leaders; more on rally; the people will carry Lula to the presidency; next time, Lula's speech; organize a pro-Lula committee; I'm candidate because the working class has decided to run this country; we will suspend payment on foreign debt; the marajas are working for Collor; Maluf police violence against striking workers in ABC; we're going to win; Lula: we're going to win"
"Brazil_1989_Lula_06"	308	1989	"Lula"	1	"9/20/1989"	"n"	"9/21/1989"	"d"	""	""	"FPA"	""	"Rede Povo; inflation and inequality; people's testimnies on inflation; cartoon to explain the consequences of inflation on workers' salaries; Lula's comments on inflation; organize committees por-Lula at community level"
"Brazil_1989_Lula_07"	303	1989	"Lula"	1	"9/21/1989"	"n"	"9/22/1989"	"d"	""	""	"FPA"	""	"Lula took position against Banco do Brasil privatization; Lula states position; Lula spoke to 3000 people; criticizing bankers for speculative investments, moving money out of country; we are going to change the role of the banks to productive investment; celebrity, generic intended vote; Lula has extraordinary team; Lula himself is extraordinary; vote for Lula b/c this is the time of the workers; organize a pro-Lula committee"
"Brazil_1989_Lula_08"	320	1989	"Lula"	1	"9/22/1989"	"n"	"9/23/1989"	"d"	""	""	"FPA"	""	"Rede Povo; violence against workers of movimento sem terra; Antonio Marangon's testimony; community against violence; Bisol against the states' violence; Lula on agrarian reform; Maria Vitoria Benevides' support; jinlge \"\"Lula\"\""
"Brazil_1989_Lula_09"	307	1989	"Lula"	1	"9/23/1989"	"n"	"9/24/1989"	"d"	""	""	"FPA"	""	"problem of retiree health; retiree: my health problems; income as retiree so low we have to work; they meet to figure out how to pressure congress to enforce laws; retiree org pres: govt not taking care of retirees; Lula fought for retiree rights in Constitutional Convention; Lula represented the workers and retirees; Lula: this one's dedicated to the retirees and pensioners; government doesn't enforce laws regarding retiree income; committed to fulfilling those laws, giving retirees control over money; Lula is sincere, he is real"
"Brazil_1989_Lula_10"	308	1989	"Lula"	1	"9/24/1989"	"n"	"9/25/1989"	"d"	""	""	"FPA"	""	"RedePovo; Lula's visit at Bel�m do Par�; Lula on the importance of the environment and taking care of it; meeting at Pra�a do Rel�gio; Lula's words at the congregation; Dom Mauro Morelli's support; sama \"\"Lula\"\";"
"Brazil_1989_Lula_11"	305	1989	"Lula"	1	"9/25/1989"	"n"	"9/26/1989"	"d"	""	""	"FPA"	""	"Belem do Para visit; environmental policy for Amazon; our govt. program incorporates concerns of people in each region; Belem do Para rally; Joao Amazonas speech; Lula: I dream of socialist society; we're not second in Belem survey, we're first in the survey and the streets; Lula will put the land to feed the people"
"Brazil_1989_Lula_12"	311	1989	"Lula"	1	"9/26/1989"	"n"	"9/27/1989"	"d"	""	""	"FPA"	""	"Rede Povo; people voting with dollar bills; Lula's visit to Formoso do Araguai; images of rice wasted; violent threats, cant' let Lula pass; Lula on top of tons of rice gone bad; corruption of the agriculture ministry, Collor's campaign director; Luis Gushiken's testimony"
"Brazil_1989_Lula_13"	306	1989	"Lula"	1	"9/27/1989"	"n"	"9/28/1989"	"d"	""	""	"FPA"	""	"recap of last program--attack on Collor campaign coordinator for rotting rice; Lula criticizes Collor campaign coordinator; introducing Gushiken who will talk about food issues; Gushiken: there is a lot of rice stored outside; as federal deputy Lula denounced corruption in food storage; current rice storage situation; Ag ministry is responsible for businessman getting rich on food-related corruption; situation with cheaply rented warehouse; Gushiken: this is business at the govt. tit; corruption in food transport; govt. offers sweetheart deal on rice transportation by rail; Lula: our proposals to avoid this; Luiza Erundina tried to buy rice for school lunch program but was turned down by Fed Gov"
"Brazil_1989_Lula_14"	313	1989	"Lula"	1	"9/28/1989"	"n"	"9/29/1989"	"d"	""	""	"FPA"	""	"Rede Povo; workers from the Wolkswaven raising money for Lula's capaign; Lula on workers' rights and social security; Lula's discourse to congregation of metal workers; \"\"O Passado Condena\"\" clip; Jose Gomes da Silva's support"
"Brazil_1989_Lula_15"	303	1989	"Lula"	1	"9/29/1989"	"n"	"9/30/1989"	"d"	""	""	"FPA"	""	"Lula visit to Rio, Petrobras rally; Bando do Brasil loses money b/c subsidizing ag, not speculating; details on Petrobras; details on another state firm; we will put Petrobras, Banco do Brasil to the service of the people; and we'll direct BNDES to invest in ag rather than subsidizing big economic groups; we won't allow privatization; we will work together until the working class can administer wealth; report on rallies; criticizing Banco do Brasil's lending policy"
"Brazil_1989_Lula_16"	308	1989	"Lula"	1	"9/30/1989"	"n"	"10/1/1989"	"d"	""	""	"FPA"	""	"Rede Povo; image of Lula on top of rice wasted; Lula's visit to Fromoso do Araguai; violent threats, can't let Lula pass; Collor's involvement; Lula on top of tones of rice fone bad; corruption of the agriculture ministry, Collor's campaign director; Luis Gushiken's testimony; Aldo Arantes' testimony"
"Brazil_1989_Lula_17"	304	1989	"Lula"	1	"10/1/1989"	"n"	"10/2/1989"	"d"	""	""	"FPA"	""	"current inflation situation; people at market on effects of inflation; all the other candidates are promising solutions for after election; but how will workers live until then with inflation so high?; the economic elite are responsible for inflation; how will worker survive?; to solve this we suspend debt payments; we stop tax evasion; price controls on basic goods; gravity of situation; change is acting now"
"Brazil_1989_Lula_18"	304	1989	"Lula"	1	"10/2/1989"	"n"	"10/3/1989"	"d"	""	""	"FPA"	""	"Rede Povo; Privatization of Mafersa; workers againts the selling of Mafersa; workers' testimony; Lula's support for workers at Mafersa;  Ion� Magalh�es' support for Lula"
"Brazil_1989_Lula_19"	304	1989	"Lula"	1	"10/4/1989"	"n"	"10/5/1989"	"d"	""	""	"FPA"	""	"Frente Brasil Popular formed by alliance of PT, PSB, PCdoB; my name is for the unity of the left parties; the parties of the Frente are the true left parties; PCdoB wants a left government; PSB has hope for the future; Gushiken: we need left unity; the Frente represents the workers; Joao Amazonas: the Frente represents unity; we need more unity; the left parties are unified; Frente represents unity of the people; we're going to put in place a socialist system; Lula is the people"
"Brazil_1989_Lula_20"	305	1989	"Lula"	1	"10/5/1989"	"n"	"10/6/1989"	"d"	""	""	"FPA"	""	"today we celebrate anniversary of democratic constitution; PT, PCdoB, PSB were a minority representing the people against the economic elite; Lula one of most significant deputados; he represented the workers, got a 10 from pro-worker rating group; Lula's pro-worker votes; pro-pension vote; pro-land reform vote; Lula represents the workers against the interests of capital and economic elite; Lula's campaign funded by the workers; introducing O Pasado Condena (anti-Sarney); Sarney has ties to other hated figures; Porto Alegre rally"
"Brazil_1989_Lula_21"	310	1989	"Lula"	1	"10/6/1989"	"n"	"10/7/1989"	"d"	""	""	"FPA"	""	"Rede Povo; Lula most popular deputee; Lula, leader of the workers' movements since 1979; Lula in prison during dicatorship; Lula's wife testimony; Lula startes the Workers Party; Florestan Fernandes' testimony; Lula and meetings with international leaders; Bisol's testimony of the leadership of Lula; jingle \"\"Lula\"\"; Meeting at Vila Kennedy in Rio de Janeiro"
"Brazil_1989_Lula_22"	305	1989	"Lula"	1	"10/7/1989"	"n"	"10/8/1989"	"d"	""	""	"FPA"	""	"rallies show great support for Lula; PMDB politician supports Lula; Lula suspends debt payments; and will do land reform; the others are with the ruling elite; another PMDB politician supports Lula; we support Lula b/c he's a worker; representative of industry association supports Lula; Frente Brasil Popular defended small biz in Constituente; Lula has support from physicist; I support Lula b/c of position he'll take on sci and tech; vamos formar rede do povo; Lula's campaign funded by the workers; problem of inflation (match and lighter)"
"Brazil_1989_Lula_23"	313	1989	"Lula"	1	"10/8/1989"	"n"	"10/9/1989"	"d"	""	""	"FPA"	""	"Rede Povo; Privatization of Mafersa; Mafersa's testimony on the support provided by Rede Povo; Iris Resende's testimony did not answer issues with rice; Collor needs to explain problems with rice; Lula visits Minas; Lula against the suffering of the working class; vote for Lula; Support for the campagin comes from workers, not private businesses; Arlete Salles' support"
"Brazil_1989_Lula_24"	308	1989	"Lula"	1	"10/9/1989"	"n"	"10/10/1989"	"d"	""	""	"FPA"	""	"rally report; we'll win with Lula, a worker; Lula: we will do land reform placing people on the land of large landowners; not the land reform of 1970 that moved people from one state to another; details on Lula's land reform; education accomplishments in Porto Alegre; Olivio Dutra: it was a policy that involved participation of community; we would do more of the same nationwide if Lula wins; Lula's campaign funded by the workers; PSB endorsement"
"Brazil_1989_Lula_25"	309	1989	"Lula"	1	"10/10/1989"	"n"	"10/11/1989"	"d"	""	""	"FPA"	""	"Rede Povo; Collor and Dominguez are running a campaign of lies; inflation and privatization; Ulysses Riedel's testimony; \"\"Quem foi quem na constituiente\"\" book; Dominguez is a liar, he does not support workers; Collor does not do debates; jingle \"\"Lula\"\"; invitation to meeting of the Frente Popular on October 11"
"Brazil_1989_Lula_26"	303	1989	"Lula"	1	"10/11/1989"	"n"	"10/12/1989"	"d"	""	""	"FPA"	""	"problem of housing; Sarney gov spent housing fund money on luxury housing; worker: we have no housing; Janio Quadros built poor public housing in SP; and so did Collor in Alagoas; Frente Brasil Popular housing proposals; Luiza Erundina is a great politician but victim of attacks; and she will talk about housing; criticism of Quadros neglect of housing in SP; she sent a bill to the legislature that would control real estate speculation; Lula: housing a national problem; specific housing policies; Jair Meneguelli calls on workers to attend anti-debt payment rally; Sarney decides not to privatize Mafersa, interpreted as victory for Lula"
"Brazil_1989_Lula_27"	314	1989	"Lula"	1	"10/12/1989"	"n"	"10/13/1989"	"d"	""	""	"FPA"	""	"Rede Povo; Workers of Mafersa's support for Lula for helpign them; Lula's testimony on the Mafersa's workers courage; images of kids living under poverty; Vote for Lula; meeting with the kids who work on the streets with Lula; jingle \"\"Lula\"\"; Lula with kid on better future for kids"
"Brazil_1989_Lula_28"	302	1989	"Lula"	1	"10/13/1989"	"n"	"10/14/1989"	"d"	""	""	"FPA"	""	"youth have it tough, many have to work; youth on tough life; hard to balance work and school; hard to find work; and private schools are expensive; if we change the gov things would be better; we have to get involved, vote Lula; Lula is a better future; I'm voting for Lula b/c of various policy positions; creepy Lula caller spot; I will fight for children to not be exploited; a child who has to work and balance that with school has lost innocence; we need kids in school and income distribution so parents don't need them working; youth job/educ situation, what's our future w/o smart youth?; we're committed to better world for youth"
"Brazil_1989_Lula_29"	305	1989	"Lula"	1	"10/14/1989"	"n"	"10/15/1989"	"d"	""	""	"FPA"	""	"Rede Povo; Lula's visit to Mato Grosso; problems with pollution and its effects on the environment; Frente Popula's commitment to protect the environment; Lula and Aziz Ab-Saber on better environmental policies; list of suggested policies;"
"Brazil_1989_Lula_30"	303	1989	"Lula"	1	"10/15/1989"	"n"	"10/16/1989"	"d"	""	""	"FPA"	""	"all the famous people voting for Lula; criticizing Sarney on the Mafersa privatization issue; gov wants to privatize others and we have to watch out; Lula's labor leader past; Lula's growth in the campaign; Lula's campaign sustained by worker support; Lula's campaign supported by parties and their militants"
"Brazil_1989_Lula_31"	308	1989	"Lula"	1	"10/16/1989"	"n"	"10/17/1989"	"d"	""	""	"FPA"	""	"Rede Povo; intellectuals and artists supporting Lula; woman voting for Lula; Vote for Lula; housing project in the periphery of Sao Paulo; people building their own houses; Luiza Erundina's testimnoy; Xico Mendez fighting with Lula for the protection of Amazon; Lula's visit to the favela of Seidas; jingle \"\"Lula\"\";"
"Brazil_1989_Lula_32"	304	1989	"Lula"	1	"10/17/1989"	"n"	"10/18/1989"	"d"	""	""	"FPA"	""	"report on NE campaign trip; we support Lula b/c commitment to land reform; we'll do agrarian reform; more reporting on campaign activities; the people will govern in my future government; proposals for NE; Lula is agrarian reform; Filhos ingratos; musician: I'm voting Lula b/c agrarian reform, educ"
"Brazil_1989_Lula_33"	316	1989	"Lula"	1	"10/18/1989"	"n"	"10/19/1989"	"d"	""	""	"FPA"	""	"Rede Povo; Agrarian Reform; Movimento sem terra; Acentamento do Holand�s, took over a fazenda; Claudir Gaiado's testimony; Jose Antonio's testimony; Dona Salete's testimony; Lula on agrarian reform; vote for Lula; jingle \"\"Lula\"\"; Lula will be in Paran�"
"Brazil_1989_Lula_34"	304	1989	"Lula"	1	"10/19/1989"	"n"	"10/20/1989"	"d"	""	""	"FPA"	""	"terrible health conditions in Alagoas; woman explaining needle reuse; no refrigeration in the morgue; it's Collor's fault for mismanaging health as governor; local union leader: it's Collor's fault; legislative commission found irregularities in govt. accounts; legislator describes the situation; Filhos ingratos; delegates from Frente Brasil Popular parties won advances for labor in Constituente; and Lula was there; Lula rally; Lula speaking about the show of strength at the rally"
"Brazil_1989_Lula_35"	311	1989	"Lula"	1	"10/20/1989"	"n"	"10/21/1989"	"d"	""	""	"FPA"	""	"Rede Povo; People's support for Lula; Businesmen saying they will leave the country if Lula wins; Lula's testimony on the problems brought by the elites; Bisol's support for Lula; vote for Lula; jingle \"\"Lula\"\""
"Brazil_1989_Lula_36"	302	1989	"Lula"	1	"10/21/1989"	"n"	"10/22/1989"	"d"	""	""	"FPA"	""	"rallies report; my opponents say they will privatize USIMINAS, etc; we won't allow privatization; poor quality of life in a favela in Alagoas; Collor family is ruling elite in Alagoas; Collor did nothing for us; Mario Amato and other businessmen, if they leave the country, great"
"Brazil_1989_Lula_37"	306	1989	"Lula"	1	"10/22/1989"	"n"	"10/23/1989"	"d"	""	""	"FPA"	""	"Rede Povo; Inflation at 40%; Mario Amato's on free markets; Lula on the real causes of inflation and its effects on workers and their small salaries; speculation and problems with banks; Frente Popular meeting in Brasilia;"
"Brazil_1989_Lula_38"	304	1989	"Lula"	1	"10/23/1989"	"n"	"10/24/1989"	"d"	""	""	"FPA"	""	"rally report; problem of minimal support for small, medium size farms; various infrastructure projects not completed by former Porto Alegre mayor; in contrast, PT gov in Porto Alegre built schools, hired teachers; Porto Alegre educ sec: we're doing a great job; certain elites are against sci and tech development; sci, tech progress will only come from greater isolationism; Lula represents the people"
"Brazil_1989_Lula_39"	314	1989	"Lula"	1	"10/24/1989"	"n"	"10/25/1989"	"d"	""	""	"FPA"	""	"Rede Povo; Lular and \"\"trabalhadores sem terra\"\"; Lula's support for MST; Rio Grande do Sul's meeting; support for Lula's campaign (money); Lula was the most popular diputee in 1986; Mercedez's workers support to build more buses for the transportation office in Sao Paulo; Marcio Tomaz Bastos' support; jingle \"\"Lula\"\""
"Brazil_1989_Lula_40"	303	1989	"Lula"	1	"10/25/1989"	"n"	"10/26/1989"	"d"	""	""	"FPA"	""	"problem of health; old woman describes health problems; images of problem; doctor criticizing government's health policy?; Sarney gov privatized health, now only those with money can go to good hospitals; introducing Victor Boaes who fought for health in the Constituente; Sistema Unico de Saude--proposal; summary of specific health proposals; SP rally; get out, vote, change society; Lula goes to Sao Bernardo to thank Mercedes Benz workers; Lula goes to Sao Bernardo to thank Mercedes Benz workers"
"Brazil_1989_Lula_41"	313	1989	"Lula"	1	"10/26/1989"	"n"	"10/27/1989"	"d"	""	""	"FPA"	""	"Rede Povo; Lula's discovery of huge quantities of milk, imported from the Netherlands; problems with contamination; milk may have radioactivity; wasted money; Frei Leonardo Boff's support for Lula, togehter with the catholic community; Hugo Carvana's support;"
